X,Y,Z,Bx,By,Bz
-4.5,-9.5,-6.0,-5.985939431074701,-17.702561181299114,7.06146398831492
-4.5,-9.5,-5.5,-5.829615911122281,-17.673847337937513,8.979178386228414
-4.5,-9.5,-5.0,-5.542619903125272,-17.36694309364866,11.0298967003905
-4.5,-9.5,-4.5,-5.106969207534014,-16.738683005827724,13.17419254440008
-4.5,-9.5,-4.0,-4.507794426735172,-15.75182372061064,15.359026921978515
-4.5,-9.5,-3.5,-3.735268416238823,-14.379288359145383,17.518185916931255
-4.5,-9.5,-3.0,-2.7865899527819806,-12.608601897975317,19.574222149365426
-4.5,-9.5,-2.5,-1.667765473369793,-10.445969772455356,21.442107448393752
-4.5,-9.5,-2.0,-0.39488020371991545,-7.919329114007108,23.034567656512447
-4.5,-9.5,-1.5,1.0054527059413878,-5.07968442068005,24.26875593853754
-4.5,-9.5,-1.0,2.496709960784577,-2.0001705774240164,25.073585868930767
-4.5,-9.5,-0.5,4.034248053255,1.227422621519279,25.396775590768073
-4.5,-9.5,0.0,5.568176162362807,4.49851600510767,25.210540965663245
-4.5,-9.5,0.5,7.0470147569946056,7.703397238272923,24.514982974737634
-4.5,-9.5,1.0,8.42167469353777,10.735696109295692,23.338548397668212
-4.5,-9.5,1.5,9.649212646302846,13.500520476850296,21.735437513094656
-4.5,-9.5,2.0,10.695854243170022,15.921151250175654,19.780367004411694
-4.5,-9.5,2.5,11.538917856001618,17.943481167197554,17.561533557037258
-4.5,-9.5,3.0,12.167480007155165,19.537816680561637,15.17285905391326
-4.5,-9.5,3.5,12.581841940641734,20.698127052538496,12.706593029370454
-4.5,-9.5,4.0,12.792033835706548,21.439207665787485,10.247135217757851
-4.5,-9.5,4.5,12.81569571907368,21.792453651371464,7.866604303581632
-4.5,-9.5,5.0,12.675695368520133,21.80099748632515,5.622317282910719
-4.5,-9.5,5.5,12.39779819067749,21.514879185371615,3.556038850593072
-4.5,-9.5,6.0,12.008618832081417,20.986745113665833,1.694658041769127
-4.5,-9.5,6.5,11.533986957219431,20.268369794181137,0.0518588158717289
-4.5,-9.5,7.0,10.997771702354541,19.408110286311505,-1.3696460806757755
-4.5,-9.5,7.5,10.4211429549282,18.449261327861098,-2.57568437575359
-4.5,-9.5,8.0,9.822206299740024,17.429189733755308,-3.578269560745392
-4.5,-9.5,8.5,9.215929648597436,16.37908387962759,-4.393497997615152
-4.5,-9.5,9.0,8.614277625229798,15.324147169458652,-5.039789076219366
-4.5,-9.5,9.5,8.026470828128183,14.284086246461268,-5.53649800187071
-4.5,-9.5,10.0,7.4593554536699465,13.273729624502675,-5.90286672086101
-4.5,-9.0,-10.0,-5.32114585030147,-13.745026588017568,-3.0780759728544806
-4.5,-9.0,-9.5,-5.670518536404765,-14.686409062935605,-2.4730835107995355
-4.5,-9.0,-9.0,-6.015566962375929,-15.636534215676052,-1.7192102892432137
-4.5,-9.0,-8.5,-6.34661853386709,-16.576118147390037,-0.7971571150458246
-4.5,-9.0,-8.0,-6.651404965490569,-17.480279729301493,0.3118024052204529
-4.5,-9.0,-7.5,-6.914779868332157,-18.317857280799174,1.6244990851051957
-4.5,-9.0,-7.0,-7.118555005154567,-19.050958141641186,3.1541204376209366
-4.5,-9.0,-6.5,-7.241530786327592,-19.634894077500295,4.908024791129412
-4.5,-9.0,-6.0,-7.259815494482741,-20.01870209596144,6.885161883705004
-4.5,-9.0,-5.5,-7.147535795907842,-20.14647052748635,9.073232136653207
-4.5,-9.0,-5.0,-6.878033429712415,-19.959678807156585,11.44583212553907
-4.5,-9.0,-4.5,-6.425610640723086,-19.400697460135635,13.959966362408952
-4.5,-9.0,-4.0,-5.767822085601434,-18.417465347254662,16.554431648166595
-4.5,-9.0,-3.5,-4.888210655525276,-16.969156983480698,19.149661452639588
-4.5,-9.0,-3.0,-3.7792557955424866,-15.032386325992372,21.649604670340462
-4.5,-9.0,-2.5,-2.445166415121069,-12.607206480439153,23.94605753519405
-4.5,-9.0,-2.0,-0.9040422152341386,-9.721930132620326,25.925543006488795
-4.5,-9.0,-1.5,0.8111078619929023,-6.435705959745921,27.47835783016015
-4.5,-9.0,-1.0,2.6529230848688004,-2.837926710912677,28.50886536718196
-4.5,-9.0,-0.5,4.562049207290138,0.9560471157754521,28.945641496043404
-4.5,-9.0,0.0,6.471208585194952,4.8127322536300765,28.749843470092006
-4.5,-9.0,0.5,8.310541782159108,8.591100763106029,27.920292286609218
-4.5,-9.0,1.0,10.013488040833826,12.15444368783624,26.494263811858893
-4.5,-9.0,1.5,11.522330193706873,15.381757174607891,24.543769482506367
-4.5,-9.0,2.0,12.792587451719559,18.176974793309263,22.16796595090669
-4.5,-9.0,2.5,13.795682147284323,20.47483579738945,19.483025930243375
-4.5,-9.0,3.0,14.519660207973594,22.2428803946497,16.611150571839065
-4.5,-9.0,3.5,14.968107422292363,23.4797945052634,13.670349568620924
-4.5,-9.0,4.0,15.157682381901104,24.210900331556463,10.766229920635979
-4.5,-9.0,4.5,15.114830224466777,24.481895950437544,7.986472520467634
-4.5,-9.0,5.0,14.872245476585656,24.351975137389974,5.398107651107478
-4.5,-9.0,5.5,14.46555160159285,23.887272649274056,3.0472548231976084
-4.5,-9.0,6.0,13.930510253889231,23.155280618604632,0.9607296497124234
-4.5,-9.0,6.5,13.300912653990393,22.220564548985614,-0.8511624704916555
-4.5,-9.0,7.0,12.607171892754817,21.141839798032592,-2.391272982427959
-4.5,-9.0,7.5,11.875543423469368,19.970283144537817,-3.672192965915058
-4.5,-9.0,8.0,11.127852038432648,18.748851621178957,-4.713110586946846
-4.5,-9.0,8.5,10.38158911725221,17.512347109266912,-5.537134750091126
-4.5,-9.0,9.0,9.65025259343041,16.287978365168733,-6.169159317428791
-4.5,-9.0,9.5,8.943823253702327,15.096211181966265,-6.63426062094878
-4.5,-9.0,10.0,8.269288397770495,13.95175147055963,-6.95657630342772
-4.5,-8.5,-10.0,-6.037145361845402,-14.659742004730237,-4.082765407637611
-4.5,-8.5,-9.5,-6.476953303512864,-15.758381644632996,-3.503557047288563
-4.5,-8.5,-9.0,-6.920344638624886,-16.88485119858099,-2.7588064965838464
-4.5,-8.5,-8.5,-7.356787031423762,-18.0196896835705,-1.8235115895078713
-4.5,-8.5,-8.0,-7.772412350883947,-19.13669249287736,-0.6723197425500512
-4.5,-8.5,-7.5,-8.149519725218955,-20.201827053542264,0.7190193839281678
-4.5,-8.5,-7.0,-8.466183465433769,-21.172327846471198,2.3716180394523696
-4.5,-8.5,-6.5,-8.696071435464553,-21.99617719029017,4.300765622510533
-4.5,-8.5,-6.0,-8.808610938844632,-22.61224294727659,6.512594599911346
-4.5,-8.5,-5.5,-8.769663834235748,-22.95139718847702,9.000207137885647
-4.5,-8.5,-5.0,-8.542878594154097,-22.938957883108927,11.739533081525646
-4.5,-8.5,-4.5,-8.091858812679625,-22.498748123339674,14.685393456554104
-4.5,-8.5,-4.0,-7.3832086938840265,-21.558921009900146,17.76846240689622
-4.5,-8.5,-3.5,-6.390374758944334,-20.059428849031157,20.893999916684386
-4.5,-8.5,-3.0,-5.098001912270199,-17.960625179027648,23.943287689934387
-4.5,-8.5,-2.5,-3.5062875774450983,-15.252026101658775,26.778550669237596
-4.5,-8.5,-2.0,-1.6346058569792887,-11.959830179491268,29.251718900091383
-4.5,-8.5,-1.5,0.47643561772899384,-8.151558538183725,31.216679044116805
-4.5,-8.5,-1.0,2.7652689761852542,-3.9362894707597413,32.543790556044726
-4.5,-8.5,-0.5,5.152427750301885,0.5404790701451577,33.13462203870672
-4.5,-8.5,0.0,7.546346041956002,5.1073413266266385,32.93438559032111
-4.5,-8.5,0.5,9.851243897069248,9.581713002196338,31.939653624023787
-4.5,-8.5,1.0,11.97593091779599,13.7866019473471,30.19970909216669
-4.5,-8.5,1.5,13.842101131799808,17.56670362305319,27.811144725807075
-4.5,-8.5,2.0,15.390787568288308,20.80123844165683,24.906727693418226
-4.5,-8.5,2.5,16.58606819672269,23.411717379150723,21.640659447522882
-4.5,-8.5,3.0,17.41572596122492,25.363968804288685,18.172875209502898
-4.5,-8.5,3.5,17.889173314641138,26.664920868893162,14.654861135255002
-4.5,-8.5,4.0,18.03339197848904,27.35549359518489,11.218770085029394
-4.5,-8.5,4.5,17.88783004734158,27.50134965791024,7.970676608639496
-4.5,-8.5,5.0,17.49915201773557,27.18319526908052,4.987921530311492
-4.5,-8.5,5.5,16.916528220629445,26.487949658620423,2.319855708911365
-4.5,-8.5,6.0,16.18787472580232,25.501593530122715,-0.00902833262461477
-4.5,-8.5,6.5,15.35719408158344,24.304017671171266,-1.9946251280459617
-4.5,-8.5,7.0,14.462969391174468,22.96581609473413,-3.648299215393724
-4.5,-8.5,7.5,13.537444289730294,21.546735008227863,-4.992172214388725
-4.5,-8.5,8.0,12.60657123369822,20.09538653234681,-6.055010694578441
-4.5,-8.5,8.5,11.690410857025567,18.649829567080804,-6.868897479818461
-4.5,-8.5,9.0,10.803795050509793,17.238670802267336,-7.466713857352048
-4.5,-8.5,9.5,9.95710868063243,15.882414358029255,-7.880363559919341
-4.5,-8.5,10.0,9.157087859258244,14.594866862900238,-8.139620692654248
-4.5,-8.0,-10.0,-6.835628111394917,-15.56409355843466,-5.241580248176251
-4.5,-8.0,-9.5,-7.384206761700711,-16.834457227868764,-4.709286560588563
-4.5,-8.0,-9.0,-7.947730944751012,-18.156738043075546,-3.995494191187741
-4.5,-8.0,-8.5,-8.515156973198565,-19.512239863590274,-3.0685488102061633
-4.5,-8.0,-8.0,-9.071251405969775,-20.8743595018934,-1.89509372498502
-4.5,-8.0,-7.5,-9.595785537226162,-22.206971766442233,-0.4415725516012422
-4.5,-8.0,-7.0,-10.06279547467871,-23.462899078071914,1.323497994218085
-4.5,-8.0,-6.5,-10.440042994490321,-24.582711960842676,3.426337916149119
-4.5,-8.0,-6.0,-10.688867481785655,-25.494211785000143,5.883712191404963
-4.5,-8.0,-5.5,-10.764672670659154,-26.113051336263396,8.69778216624299
-4.5,-8.0,-5.0,-10.618326905488376,-26.34502179668395,11.850256640109869
-4.5,-8.0,-4.5,-10.198746960972347,-26.090529942419128,15.296397125516652
-4.5,-8.0,-4.0,-9.456851659982432,-25.25164807060631,18.959789792894046
-4.5,-8.0,-3.5,-8.350883391322506,-23.741785409837888,22.729143752170014
-4.5,-8.0,-3.0,-6.852791693507987,-21.49747874837116,26.4585882643839
-4.5,-8.0,-2.5,-4.954980280290694,-18.491076285753692,29.97285913446832
-4.5,-8.0,-2.0,-2.6763199478629827,-14.742339188614933,33.07823711061245
-4.5,-8.0,-1.5,-0.06606273228703946,-10.326460503900618,35.57907283459337
-4.5,-8.0,-1.0,2.7956822549285696,-5.3759969704286155,37.29833125766931
-4.5,-8.0,-0.5,5.801819191460294,-0.07494453683284673,38.09916467224396
-4.5,-8.0,0.0,8.826563312120967,5.355343478845947,37.90358475130695
-4.5,-8.0,0.5,11.737209468875866,10.676815582907977,36.704322009632136
-4.5,-8.0,1.0,14.407487238156751,15.658660973285059,34.56712692106707
-4.5,-8.0,1.5,16.73013704440052,20.10029082521858,31.622830967331566
-4.5,-8.0,2.0,18.626501053269138,23.849331869607703,28.050807892865844
-4.5,-8.0,2.5,20.051674029921628,26.811890467214567,24.057289919026086
-4.5,-8.0,3.0,20.9948320707232,28.954243410675684,19.852751362265966
-4.5,-8.0,3.5,21.475387894019242,30.2969706395466,15.632161751788892
-4.5,-8.0,4.0,21.5363155947507,30.90382806762463,11.560647830455176
-4.5,-8.0,4.5,21.236222299203423,30.8681303013723,7.765526599906227
-4.5,-8.0,5.0,20.641572663480442,30.299154734714488,4.334284186696554
-4.5,-8.0,5.5,19.820055759892515,29.31036915161993,1.3171775384881519
-4.5,-8.0,6.0,18.83560175925049,28.01044186085148,-1.2672122598575144
-4.5,-8.0,6.5,17.745141163608757,26.49725655825422,-3.425057515665085
-4.5,-8.0,7.0,16.596916863126626,24.854643595896086,-5.1802321449719475
-4.5,-8.0,7.5,15.430015035946871,23.151270728872767,-6.567945016913141
-4.5,-8.0,8.0,14.274746331414036,21.44106251754306,-7.629482136049684
-4.5,-8.0,8.5,13.153543867509097,19.764569321002774,-8.408183152189391
-4.5,-8.0,9.0,12.082113026562787,18.15082049542663,-8.946584142977759
-4.5,-8.0,9.5,11.070643837501029,16.619325762283932,-9.284555522798918
-4.5,-8.0,10.0,10.124964784281762,15.182006462512598,-9.458226836459787
-4.5,-7.5,-10.0,-7.720719232915839,-16.435799909552458,-6.565837226968289
-4.5,-7.5,-9.5,-8.398946786729557,-17.89037320272561,-6.106293828975576
-4.5,-7.5,-9.0,-9.107873896001449,-19.426405926438388,-5.451080872120405
-4.5,-7.5,-8.5,-9.836549954767538,-21.027255295108713,-4.561003992078298
-4.5,-7.5,-8.0,-10.568892597311844,-22.66727704948697,-3.3932904201527565
-4.5,-7.5,-7.5,-11.282461627943617,-24.309558017680896,-1.903006550398035
-4.5,-7.5,-7.0,-11.94721367286024,-25.903566150482455,-0.04544936172795747
-4.5,-7.5,-6.5,-12.524399434404959,-27.382990872330485,2.220221701157111
-4.5,-7.5,-6.0,-12.965854382519021,-28.664203840299994,4.925889528148077
-4.5,-7.5,-5.5,-13.214033321962143,-29.645949087702103,8.087830784445396
-4.5,-7.5,-5.0,-13.203228327201469,-30.211036413269504,11.698683848018952
-4.5,-7.5,-4.5,-12.862450043306142,-30.23089769416795,15.718616231163669
-4.5,-7.5,-4.0,-12.120389452612148,-29.57377728777167,20.066830158087534
-4.5,-7.5,-3.5,-10.912648647196372,-28.116954876372517,24.61516302288906
-4.5,-7.5,-3.0,-9.19098958171238,-25.76265851403638,29.186042577687093
-4.5,-7.5,-2.5,-6.933710355298433,-22.456228396950415,33.557173172951465
-4.5,-7.5,-2.0,-4.155526056028601,-18.20380182751054,37.47476801203495
-4.5,-7.5,-1.5,-0.9147708190970824,-13.085853872520259,40.67561248818835
-4.5,-7.5,-1.0,2.6844704417682546,-7.262263214421454,42.91626358376051
-4.5,-7.5,-0.5,6.497015012766862,-0.9660315021840925,44.0048066753809
-4.5,-7.5,0.0,10.348480864283404,5.515532553867874,43.8291974274359
-4.5,-7.5,0.5,14.053037874813608,11.869976866614925,42.375709478013086
-4.5,-7.5,1.0,17.433939139144442,17.794198526715906,39.7328626027816
-4.5,-7.5,1.5,20.34284873078223,23.027577788046408,36.07960804907998
-4.5,-7.5,2.0,22.674251126724418,27.377387859115778,31.660458519606564
-4.5,-7.5,2.5,24.372590034582384,30.732305763359182,26.75325669661796
-4.5,-7.5,3.0,25.43166876302938,33.06300890536416,21.636321296281515
-4.5,-7.5,3.5,25.887692526101134,34.41189148577119,16.560969547011208
-4.5,-7.5,4.0,25.808289645538963,34.875750542528294,11.732796736253103
-4.5,-7.5,4.5,25.280203648540535,34.58583742209942,7.302795562714819
-4.5,-7.5,5.0,24.397828878066996,33.6889566660307,3.367037462619714
-4.5,-7.5,5.5,23.253977034928194,32.332000604978106,-0.02749047420454799
-4.5,-7.5,6.0,21.93343150293602,30.650941209669295,-2.87359168221472
-4.5,-7.5,6.5,20.509204615966365,28.764224394204458,-5.193440735185587
-4.5,-7.5,7.0,19.041031412350314,26.769857946509568,-7.0286966075513
-4.5,-7.5,7.5,17.575486638249217,24.745218399142956,-8.432102538604566
-4.5,-7.5,8.0,16.147128576924732,22.748610819577173,-9.460949998590758
-4.5,-7.5,8.5,14.780177801508202,20.821774589698236,-10.172391032320466
-4.5,-7.5,9.0,13.490372307715289,18.992740111224514,-10.62036214203814
-4.5,-7.5,9.5,12.286766438708238,17.278645014688497,-10.853792548307823
-4.5,-7.5,10.0,11.173342585587525,15.68828455734169,-10.915763634011102
-4.5,-7.0,-10.0,-8.694850611181371,-17.24773662445965,-8.064113300863289
-4.5,-7.0,-9.5,-9.526054687036916,-18.895643211099493,-7.708076239388551
-4.5,-7.0,-9.0,-10.409168593625747,-20.660230172366052,-7.145360930452037
-4.5,-7.0,-8.5,-11.334277462043271,-22.52855338058052,-6.328516010308173
-4.5,-7.0,-8.0,-12.285366162159397,-24.477779879133145,-5.204028792542651
-4.5,-7.0,-7.5,-13.238544306590173,-26.472160579397006,-3.7134514603910906
-4.5,-7.0,-7.0,-14.160099072917163,-28.459660510797896,-1.7956987648353429
-4.5,-7.0,-6.5,-15.004551319956494,-30.368516732864194,0.609053507792877
-4.5,-7.0,-6.0,-15.713024057791792,-32.104212413312254,3.553435958897549
-4.5,-7.0,-5.5,-16.212400745954145,-33.54763447496481,7.074591410829786
-4.5,-7.0,-5.0,-16.415931657843426,-34.55548725825561,11.183477541023718
-4.5,-7.0,-4.5,-16.22608804352201,-34.96428425617682,15.852259701500016
-4.5,-7.0,-4.0,-15.540477830085623,-34.599292361580275,21.001102885544764
-4.5,-7.0,-3.5,-14.261404205467281,-33.28946424420161,26.486702527297293
-4.5,-7.0,-3.0,-12.309053394876054,-30.888458530022085,32.095926315694854
-4.5,-7.0,-2.5,-9.63728669604267,-27.30032222697618,37.54839002225961
-4.5,-7.0,-2.0,-6.249757998918884,-22.50613122174477,42.51169270995752
-4.5,-7.0,-1.5,-2.212788398545172,-16.58616374504672,46.63052675593697
-4.5,-7.0,-1.0,2.339034561614618,-9.730911135458031,49.56795481406635
-4.5,-7.0,-0.5,7.207951880368076,-2.2353070813349083,51.052577580229084
-4.5,-7.0,0.0,12.150069791392824,5.526185571403817,50.921937430514426
-4.5,-7.0,0.5,16.902401566763,13.140956506526875,49.15155738573125
-4.5,-7.0,1.0,21.21485002978602,20.20838116560424,45.86167338746042
-4.5,-7.0,1.5,24.880317309620978,26.388034047730205,41.299437572375304
-4.5,-7.0,2.0,27.756586091552272,31.435809903968728,35.80106170104847
-4.5,-7.0,2.5,29.776115635851028,35.22154509072045,29.74339399884227
-4.5,-7.0,3.0,30.943358675291552,37.727114463668755,23.49599003401189
-4.5,-7.0,3.5,31.322263062057512,39.028828868542604,17.382750674255778
-4.5,-7.0,4.0,31.018248594008515,39.27067127938813,11.65803807731457
-4.5,-7.0,4.5,30.159182371702876,38.63531900087306,6.497767002615518
-4.5,-7.0,5.0,28.878576281557052,37.31814967390609,2.0026803943233515
-4.5,-7.0,5.5,27.302959234167286,35.50734106361161,-1.7904190523107155
-4.5,-7.0,6.0,25.54383890040224,33.37088705959588,-4.893753662790213
-4.5,-7.0,6.5,23.69376060123941,31.049887398934537,-7.353298180023566
-4.5,-7.0,7.0,21.825493641387343,28.656695688646558,-9.235256575958632
-4.5,-7.0,7.5,19.993284857312386,26.276334299843626,-10.615284944085332
-4.5,-7.0,8.0,18.23525567310365,23.96976816823133,-11.57065009125392
-4.5,-7.0,8.5,16.576249073102908,21.7779670265961,-12.175032826623019
-4.5,-7.0,9.0,15.03066828622407,19.726039143229716,-12.495467652636128
-4.5,-7.0,9.5,13.605044880198369,17.827017866086667,-12.59086867088788
-4.5,-7.0,10.0,12.300216511224324,16.08510164275481,-12.511646558799258
-4.5,-6.5,-10.0,-9.758078419573842,-17.967865722396333,-9.740883109903233
-4.5,-6.5,-9.5,-10.767734371812013,-19.813221023902233,-9.52394341408969
-4.5,-6.5,-9.0,-11.857112945168495,-21.81599794584012,-9.09413796313987
-4.5,-6.5,-8.5,-13.018707174176964,-23.968932982449697,-8.395355118487343
-4.5,-6.5,-8.0,-14.238021847046104,-26.254372560009838,-7.362280713749687
-4.5,-6.5,-7.5,-15.491116411412555,-28.640418773807465,-5.920944043699606
-4.5,-6.5,-7.0,-16.74172843385785,-31.07636430361527,-3.990588580915404
-4.5,-6.5,-6.5,-17.93813677105911,-33.487633431160674,-1.4875019610462599
-4.5,-6.5,-6.0,-19.010109881043377,-35.770726308035215,1.6684662035169107
-4.5,-6.5,-5.5,-19.866547235977418,-37.78906349416349,5.54399455242547
-4.5,-6.5,-5.0,-20.394745629461653,-39.37112813263749,10.178540972063656
-4.5,-6.5,-4.5,-20.462547249409013,-40.31281752600175,15.56693602813634
-4.5,-6.5,-4.0,-19.924830864323425,-40.386252679827436,21.639635210849892
-4.5,-6.5,-3.5,-18.635618550370538,-39.35714857453669,28.243469741211268
-4.5,-6.5,-3.0,-16.46650810301873,-37.01182845674087,35.12786024763606
-4.5,-6.5,-2.5,-13.330366657440234,-33.19275060491093,41.94252602846724
-4.5,-6.5,-2.0,-9.20729369116924,-27.838156877017024,48.2531883477532
-4.5,-6.5,-1.5,-4.167305860226465,-21.017786642710945,53.57918045041949
-4.5,-6.5,-1.0,1.617279188229934,-12.9541565358486,57.451658192374076
-4.5,-6.5,-0.5,7.876229388989761,-4.019495253607036,59.48383789590486
-4.5,-6.5,0.0,14.265644737659763,5.2967971218367556,59.43807806808615
-4.5,-6.5,0.5,20.409514646036385,14.447059398491383,57.27210835071617
-4.5,-6.5,1.0,25.950175607056988,22.89878814582667,53.150626224732505
-4.5,-6.5,1.5,30.595841362695666,30.205370398838888,47.41817587127213
-4.5,-6.5,2.0,34.15416178620264,36.05770445949266,40.5408479366571
-4.5,-6.5,2.5,36.54544220311255,40.30683620983644,33.03286469342699
-4.5,-6.5,3.0,37.795511673733095,42.95693431899698,25.386244931118018
-4.5,-6.5,3.5,38.0135306846094,44.135773091028284,18.0175845793786
-4.5,-6.5,4.0,37.362527051671215,44.053762804454294,11.238433988281946
-4.5,-6.5,4.5,36.03001711660419,42.96217760861037,5.248379357007838
-4.5,-6.5,5.0,34.20373429657198,41.11805202220088,0.14519755172236717
-4.5,-6.5,5.5,32.054804255200516,38.75928832514305,-4.055299662216969
-4.5,-6.5,6.0,29.728252758525766,36.090157762113826,-7.3961228162039685
-4.5,-6.5,6.5,27.33958515931972,33.275471236307276,-9.957322146663358
-4.5,-6.5,7.0,24.97556544433487,30.44087069958308,-11.838006812295452
-4.5,-6.5,7.5,22.697460981869764,27.676795998871924,-13.142986199015795
-4.5,-6.5,8.0,20.54538788291757,25.04417927141233,-13.973791863648612
-4.5,-6.5,8.5,18.542831593495418,22.5805280874848,-14.423316651856574
-4.5,-6.5,9.0,16.700801899004134,20.305600210101705,-14.573158726389195
-4.5,-6.5,9.5,15.021366795076933,18.22627952976266,-14.49282268555994
-4.5,-6.5,10.0,13.500495833570001,16.340531329162054,-14.240087960401404
-4.5,-6.0,-10.0,-10.907324886391017,-18.55954284589788,-11.59496363189894
-4.5,-6.0,-9.5,-12.122476442169377,-20.59958531814548,-11.55703289119938
-4.5,-6.0,-9.0,-13.45291753381551,-22.8426117023526,-11.306751114861012
-4.5,-6.0,-8.5,-14.895436377736289,-25.289275012141662,-10.77942460024029
-4.5,-6.0,-8.0,-16.439189654404746,-27.92993260005144,-9.89736261578726
-4.5,-6.0,-7.5,-18.062446891956856,-30.739971149398773,-8.569469552658932
-4.5,-6.0,-7.0,-19.728547317475325,-33.673940831413454,-6.6922147863505135
-4.5,-6.0,-6.5,-21.381157492415838,-36.65858777327988,-4.1528506185953376
-4.5,-6.0,-6.0,-22.939156164604952,-39.585201049372436,-0.8359880855100318
-4.5,-6.0,-5.5,-24.291850541146967,-42.30221680883578,3.365218718936727
-4.5,-6.0,-5.0,-25.295756065036887,-44.60976740577074,8.532152242887369
-4.5,-6.0,-4.5,-25.77481027873203,-46.25876713272569,14.69758761846884
-4.5,-6.0,-4.0,-25.526377789872807,-46.957939933553995,21.8171793194285
-4.5,-6.0,-3.5,-24.335806616897102,-46.392588527440815,29.73899463116278
-4.5,-6.0,-3.0,-22.001206133907516,-44.257903038073565,38.17739479675936
-4.5,-6.0,-2.5,-18.36841766186792,-40.306967262107484,46.70096063673959
-4.5,-6.0,-2.0,-13.372301955648538,-34.408582032492305,54.74547571313127
-4.5,-6.0,-1.5,-7.076024491807485,-26.60374989072998,61.66064013544192
-4.5,-6.0,-1.0,0.303626560282553,-17.144411027106152,66.79145466177417
-4.5,-6.0,-0.5,8.397074077599532,-6.4973216559685785,69.58298606816268
-4.5,-6.0,0.0,16.71599114557844,4.697423034000738,69.68479263811128
-4.5,-6.0,0.5,24.71761285605007,15.710298860326098,67.0252713392925
-4.5,-6.0,1.0,31.88528188541291,25.83049514493097,61.831741825391475
-4.5,-6.0,1.5,37.80441478325231,34.470372740249,54.5886727229544
-4.5,-6.0,2.0,42.214420946391115,41.23948531997846,45.94693406415012
-4.5,-6.0,2.5,45.02598933920813,45.97292710471998,36.6115932641632
-4.5,-6.0,3.0,46.30496944091649,48.71457875292984,27.238414740596646
-4.5,-6.0,3.5,46.233304981245716,49.66848867887639,18.360678474628582
-4.5,-6.0,4.0,45.061000965077945,49.13678255527248,10.354244837931379
-4.5,-6.0,4.5,43.06122487331709,47.46037296192399,3.436677443677529
-4.5,-6.0,5.0,40.49586066446521,44.97257983207753,-2.3105105443708482
-4.5,-6.0,5.5,37.59383246935919,41.969196519194156,-6.908528598733774
-4.5,-6.0,6.0,34.541006211598294,38.69368507245474,-10.446663687716738
-4.5,-6.0,6.5,31.478661497012716,35.333860433434765,-13.05206823422141
-4.5,-6.0,7.0,28.507342018682287,32.02586335448371,-14.866654212300471
-4.5,-6.0,7.5,25.693346564912883,28.86187219652837,-16.031245755697228
-4.5,-6.0,8.0,23.075954449576656,25.899013666371044,-16.67594752561612
-4.5,-6.0,8.5,20.67423805316329,23.167920533142688,-16.9152269347009
-4.5,-6.0,9.0,18.492899839052274,20.680151356363176,-16.846240153006832
-4.5,-6.0,9.5,16.526957092942865,18.43419993924974,-16.5491866364728
-4.5,-6.0,10.0,14.765318891071075,16.42012092272515,-16.088790243162688
-4.5,-5.5,-10.0,-12.135586250360252,-18.982314487752266,-13.6178481405096
-4.5,-5.5,-9.5,-13.583925459709182,-21.20542760342216,-13.802084510118608
-4.5,-5.5,-9.0,-15.191913922482659,-23.680508221241116,-13.78316515570285
-4.5,-5.5,-8.5,-16.963098061179455,-26.41844916583927,-13.488548629878725
-4.5,-5.5,-8.0,-18.89322232743489,-29.420752474556846,-12.828337303459442
-4.5,-5.5,-7.5,-20.966108816134703,-32.67414875042277,-11.693470790871405
-4.5,-5.5,-7.0,-23.148240937613313,-36.14345251928148,-9.955178395768497
-4.5,-5.5,-6.5,-25.381982412148055,-39.762518798348346,-7.4667985021938765
-4.5,-5.5,-6.0,-27.577633678525725,-43.42350142150957,-4.069521007048972
-4.5,-5.5,-5.5,-29.60503612336015,-46.965245962793404,0.3959727003645224
-4.5,-5.5,-5.0,-31.286142695216544,-50.16262968064041,6.0698127213028386
-4.5,-5.5,-4.5,-32.39128735834599,-52.72016091250123,13.043460300606688
-4.5,-5.5,-4.0,-32.642720265235866,-54.274603015252765,21.32028557798443
-4.5,-5.5,-3.5,-31.730214384152703,-54.412768859211255,30.769239888843455
-4.5,-5.5,-3.0,-29.343048451459463,-52.71033949660664,41.07969474156009
-4.5,-5.5,-2.5,-25.220181480663353,-48.79453028239746,51.73147028835905
-4.5,-5.5,-2.0,-19.214798436372835,-42.426425303222594,61.99847837078156
-4.5,-5.5,-1.5,-11.361211862548387,-33.588390619572316,71.00322339173586
-4.5,-5.5,-1.0,-1.9241611097089228,-22.551613864213213,77.82881348587786
-4.5,-5.5,-0.5,8.592146202732726,-9.894784445131831,81.67496152622692
-4.5,-5.5,0.0,19.490616099631776,3.5466526250915433,82.02134727574946
-4.5,-5.5,0.5,29.981227414224342,16.7996263175511,78.74819393973027
-4.5,-5.5,1.0,39.310912536514,28.913223014968942,72.1712175326922
-4.5,-5.5,1.5,46.886312538423894,39.11359513964339,62.976700249475535
-4.5,-5.5,2.0,52.35465531895281,46.910174206138635,52.07895196864653
-4.5,-5.5,2.5,55.6251033529615,52.129724392680714,40.447773173231674
-4.5,-5.5,3.0,56.83507030207419,54.88201788886643,28.956163491513383
-4.5,-5.5,3.5,56.28203438301326,55.481178499080514,18.281209961680332
-4.5,-5.5,4.0,54.34580033413071,54.352947686190156,8.866433228878945
